,participant,condition_off,expName,test_offline,block_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,accuracy,Partz_no_partm.rt,security_1_7.keys,n_lang,n_lang_used,partiture,tendence_mix_lan,music_use,bilingual,ability_learn_l2,music_exp,BMRQ_score,age,sex,hand,group,education_level,mus_exp_age,info_index,sec_rate_merged
96,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.2.wav,1.0,unsyncopated,a,s2,rule,rule,L4,z,1,4.308,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
97,102,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,time,L4,z,0,1.249,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
98,102,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,cat,L4,m,1,4.228,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
99,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.0.wav,1.0,unsyncopated,a,s1,rule,rule,L4,z,1,1.25,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
100,102,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,cat,L4,m,1,2.931,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
101,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.1.wav,1.0,unsyncopated,b,s1,rule,rule,L4,z,1,1.8,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
102,102,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,cat,L4,m,1,2.233,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
103,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.0.wav,1.0,unsyncopated,a,s2,rule,rule,L4,m,0,7.178,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
104,102,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,time,L4,z,0,3.914,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
105,102,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,time,L4,z,0,2.63,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
106,102,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,time,L4,z,0,0.667,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
107,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.1.wav,1.0,unsyncopated,b,s2,rule,rule,L4,z,1,1.803,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
108,102,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,dep,L4,m,1,5.061,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
109,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.1.wav,1.0,unsyncopated,a,s1,rule,rule,L4,m,0,1.582,2.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Unsecure
110,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.2.wav,1.0,unsyncopated,b,s2,rule,rule,L4,z,1,0.603,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
111,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.1.wav,1.0,unsyncopated,a,s2,rule,rule,L4,m,0,1.651,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
112,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.2.wav,1.0,unsyncopated,b,s1,rule,rule,L4,m,0,3.632,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
113,102,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.2.wav,1.0,unsyncopated,a,s1,rule,rule,L4,m,0,0.635,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
114,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.0.wav,1.0,unsyncopated,b,s1,rule,rule,L4,z,1,1.982,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
115,102,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,dep,L4,m,1,8.342,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
116,102,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,dep,L4,z,0,1.67,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
117,102,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.0.wav,1.0,unsyncopated,b,s2,rule,rule,L4,z,1,1.234,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
118,102,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,cat,L4,z,0,0.521,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Secure
119,102,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,dep,L4,z,0,1.732,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,1,Uncertain
120,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.2.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,3.293,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
121,102,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,time,L2,m,1,2.697,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
122,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.1.wav,2.0,unsyncopated,b,s2,rule,rule,L2,z,1,1.269,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
123,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.1.wav,2.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.167,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
124,102,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,time,L2,m,1,1.335,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
125,102,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,time,L2,m,1,1.216,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
126,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.2.wav,2.0,unsyncopated,a,s1,rule,rule,L2,z,1,3.514,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
127,102,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,cat,L2,z,0,0.804,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
128,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.2.wav,2.0,unsyncopated,b,s1,rule,rule,L2,z,1,1.237,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
129,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.0.wav,2.0,unsyncopated,b,s1,rule,rule,L2,m,0,1.499,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
130,102,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,dep,L2,m,1,0.663,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
131,102,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,cat,L2,z,0,0.8,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
132,102,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,cat,L2,m,1,0.735,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
133,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.2.wav,2.0,unsyncopated,b,s2,rule,rule,L2,m,0,1.816,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
134,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.1.wav,2.0,unsyncopated,b,s1,rule,rule,L2,m,0,0.6,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
135,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.1.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,2.033,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
136,102,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,dep,L2,z,0,0.935,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
137,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.0.wav,2.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.517,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
138,102,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.0.wav,2.0,unsyncopated,b,s2,rule,rule,L2,z,1,2.514,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
139,102,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,dep,L2,m,1,1.949,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
140,102,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.0.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.9,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Secure
141,102,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,time,L2,m,1,1.132,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
142,102,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,dep,L2,m,1,2.134,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
143,102,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,cat,L2,m,1,1.117,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,4,Uncertain
144,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.1.wav,3.0,syncopated,a,s1,rule,rule,L1,m,0,0.978,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
145,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.0.wav,3.0,syncopated,a,s2,rule,rule,L1,z,1,0.902,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
146,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.2.wav,3.0,syncopated,a,s2,rule,rule,L1,m,0,2.465,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
147,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.0.wav,3.0,syncopated,a,s1,rule,rule,L1,m,0,0.983,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
148,102,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,dep,L1,z,0,1.066,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
149,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.2.wav,3.0,syncopated,b,s1,rule,rule,L1,z,1,0.92,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
150,102,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,dep,L1,m,1,1.032,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
151,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.0.wav,3.0,syncopated,b,s2,rule,rule,L1,z,1,1.582,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
152,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.1.wav,3.0,syncopated,b,s2,rule,rule,L1,m,0,1.687,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
153,102,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,cat,L1,z,0,2.681,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
154,102,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,time,L1,m,1,0.499,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
155,102,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,cat,L1,z,0,1.135,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
156,102,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,dep,L1,z,0,1.121,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
157,102,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,time,L1,z,0,1.021,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
158,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.2.wav,3.0,syncopated,a,s1,rule,rule,L1,z,1,1.316,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
159,102,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.1.wav,3.0,syncopated,a,s2,rule,rule,L1,z,1,1.416,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
160,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.0.wav,3.0,syncopated,b,s1,rule,rule,L1,z,1,0.449,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
161,102,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,time,L1,z,0,1.632,7.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
162,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.1.wav,3.0,syncopated,b,s1,rule,rule,L1,z,1,1.133,7.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
163,102,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.2.wav,3.0,syncopated,b,s2,rule,rule,L1,z,1,1.633,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
164,102,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,cat,L1,z,0,0.982,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Secure
165,102,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,dep,L1,m,1,1.583,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
166,102,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,cat,L1,m,1,1.114,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
167,102,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,time,L1,m,1,0.769,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,3,Uncertain
168,102,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,dep,L3,z,0,1.661,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
169,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.0.wav,4.0,unsyncopated,a,s2,rule,rule,L3,z,1,1.214,7.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
170,102,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,time,L3,z,0,0.668,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
171,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.2.wav,4.0,unsyncopated,a,s1,rule,rule,L3,m,0,0.453,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
172,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.1.wav,4.0,unsyncopated,a,s2,rule,rule,L3,m,0,1.251,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
173,102,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,cat,L3,m,1,0.6,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
174,102,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,cat,L3,z,0,1.049,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
175,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.2.wav,4.0,unsyncopated,b,s1,rule,rule,L3,m,0,1.784,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
176,102,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,cat,L3,z,0,0.351,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
177,102,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,dep,L3,z,0,0.967,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
178,102,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,cat,L3,z,0,1.266,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
179,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.1.wav,4.0,unsyncopated,a,s1,rule,rule,L3,z,1,0.467,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
180,102,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,time,L3,m,1,0.9,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
181,102,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,time,L3,z,0,0.719,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
182,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.0.wav,4.0,unsyncopated,b,s2,rule,rule,L3,m,0,1.398,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
183,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.1.wav,4.0,unsyncopated,b,s1,rule,rule,L3,z,1,0.583,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
184,102,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,dep,L3,m,1,3.051,5.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
185,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.2.wav,4.0,unsyncopated,b,s2,rule,rule,L3,z,1,0.552,7.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
186,102,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,dep,L3,z,0,0.5,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
187,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.1.wav,4.0,unsyncopated,b,s2,rule,rule,L3,z,1,0.984,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
188,102,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.0.wav,4.0,unsyncopated,b,s1,rule,rule,L3,m,0,0.651,3.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
189,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.0.wav,4.0,unsyncopated,a,s1,rule,rule,L3,z,1,2.281,4.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Uncertain
190,102,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,time,L3,m,1,1.365,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
191,102,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.2.wav,4.0,unsyncopated,a,s2,rule,rule,L3,z,1,0.619,6.0,2.0,2.0,no,4.0,no,yes,3.0,no,58.0,23.0,feminino,right,B,Master degree,,2,Secure
192,157,B,Experiment4_uns,testWhenL2Uns//time_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,time,L2,z,0,1.5611,7.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Secure
193,157,B,Experiment4_uns,testWhenL2Uns//dep_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,dep,L2,z,0,1.8194,7.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Secure
194,157,B,Experiment4_uns,testWhenL2Uns//r2.s2.2.wav,1.0,unsyncopated,b,s2,rule,rule,L2,z,1,7.101,5.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Uncertain
195,157,B,Experiment4_uns,testWhenL2Uns//dep_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,dep,L2,z,0,28.8996,5.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Uncertain
196,157,B,Experiment4_uns,testWhenL2Uns//r1.s1.2.wav,1.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.8822,5.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Uncertain
197,157,B,Experiment4_uns,testWhenL2Uns//cat_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,cat,L2,z,0,6.5054,4.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Uncertain
198,157,B,Experiment4_uns,testWhenL2Uns//dep_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,dep,L2,m,1,3.5093,6.0,3.0,2.0,yes,4.0,yes,yes,3.0,yes,72.0,24.0,feminino,right,A,Master degree,15.0,1,Secure
