Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
37,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,37,Online_conjL2_syn//d.si.ñu13.none.none.wav,bi,te,to,go,sil,ño,cha,du,sil1,me,sil2,['-'],,,none,none,,,,ñu,4,testWhenL1Uns//time_viol.r1.s1.0.wav,2.0,when,unsyncopated,a,s1,no_rule,time,L1,z,1.357,5.0,1.0,1.882,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
38,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,38,Online_conjL2_syn//d.si.ñu14.none.none.wav,fe,cha,bi,ra,sil,to,mi,me,sil1,ba,sil2,['-'],,,none,none,,,,ñu,4,testWhenL1Uns//r2.s2.2.wav,2.0,when,unsyncopated,b,s2,rule,rule,L1,z,4.007,4.0,1.0,1.012,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
39,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,39,Online_conjL2_syn//d.si.ñu12.0.222.wav,si,ñu,cha,fe,sil,te,me,ra,sil1,to,sil2,['miss'],,,0.222,no_beat,,,,ñu,4,testWhenL1Uns//r2.s1.1.wav,2.0,when,unsyncopated,b,s1,rule,rule,L1,m,7.988,5.0,0.0,1.414,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
40,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,40,Online_conjL2_syn//c.cha.me10.none.none.wav,go,te,bi,du,sil,si,ño,ba,sil1,to,sil2,['-'],,,none,none,,,,me,3,testWhenL1Uns//cat_viol.r2.s1.0.wav,2.0,when,unsyncopated,b,s1,no_rule,cat,L1,z,2.225,4.0,1.0,2.736,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
41,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,41,Online_conjL2_syn//c.cha.me9.none.none.wav,ño,mi,to,fe,sil,si,te,ra,sil1,ñu,sil2,['false alarm'],[1.2040000000015425],[1.2040000000015425],none,none,,,"[""space""]",me,3,testWhenL1Uns//time_viol.r2.s1.0.wav,2.0,when,unsyncopated,b,s1,no_rule,time,L1,m,1.139,7.0,0.0,1.743,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
42,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,42,Online_conjL2_syn//c.cha.me8.222.1110.wav,si,cha,to,fe,sil,me,ba,ra,sil1,ñu,sil2,['catch'],[2.1049999999995634],[2.1049999999995634],1.11,no_beat,0.9949999999995632,0.9949999999995632,"[""space""]",me,3,testWhenL1Uns//r2.s2.0.wav,2.0,when,unsyncopated,b,s2,rule,rule,L1,z,1.051,6.0,1.0,0.572,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
43,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,43,Online_conjL2_syn//c.cha.me11.1554.1110.wav,fe,mi,ñu,ra,sil,me,si,cha,sil1,ba,sil2,['catch'],[1.9750000000021828],[1.9750000000021828],1.11,no_beat,0.8650000000021827,0.8650000000021827,"[""space""]",me,3,testWhenL1Uns//cat_viol.r1.s1.0.wav,2.0,when,unsyncopated,a,s1,no_rule,cat,L1,m,1.412,6.0,0.0,1.28,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
44,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,44,Online_conjL2_syn//c.cha.me4.1110.0.wav,me,si,bi,fe,sil,cha,to,ra,sil1,su,sil2,['catch'],[1.6650000000008731],[1.6650000000008731],0.0,beat,,1.6650000000008731,"[""space""]",me,3,testWhenL1Uns//r1.s1.0.wav,2.0,when,unsyncopated,a,s1,rule,rule,L1,z,1.132,5.0,1.0,1.961,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
45,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,45,Online_conjL2_syn//c.cha.me7.none.none.wav,te,mi,ba,fe,sil,ñu,su,ra,sil1,to,sil2,['-'],,,none,none,,,,me,3,testWhenL1Uns//time_viol.r2.s2.0.wav,2.0,when,unsyncopated,b,s2,no_rule,time,L1,z,1.324,5.0,1.0,1.344,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
46,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,46,Online_conjL2_syn//c.cha.me5.none.none.wav,ño,mi,ñu,go,sil,ba,te,du,sil1,su,sil2,['-'],,,none,none,,,,me,3,testWhenL1Uns//r1.s1.1.wav,2.0,when,unsyncopated,a,s1,rule,rule,L1,z,1.357,5.0,1.0,2.379,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
47,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,47,Online_conjL2_syn//c.cha.me6.none.none.wav,go,to,si,du,sil,ñu,ño,mi,sil1,ba,sil2,['false alarm'],[2.514000000002852],[2.514000000002852],none,none,,,"[""space""]",me,3,testWhenL1Uns//cat_viol.r2.s2.0.wav,2.0,when,unsyncopated,b,s2,no_rule,cat,L1,m,1.154,4.0,0.0,2.949,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
48,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,48,Online_conjL2_syn//b.fe.ra12.none.none.wav,ba,to,mi,go,sil,bi,si,du,sil1,me,sil2,['-'],,,none,none,,,,ra,2,testWhatL4Uns//r1.s2.0.wav,3.0,what,unsyncopated,a,s2,rule,rule,L4,m,2.541,4.0,0.0,1.123,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
49,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,49,Online_conjL2_syn//b.fe.ra15.none.none.wav,go,ñu,to,du,sil,bi,cha,ño,sil1,ba,sil2,['-'],,,none,none,,,,ra,2,testWhatL4Uns//r1.s1.2.wav,3.0,what,unsyncopated,a,s1,rule,rule,L4,z,1.221,5.0,1.0,2.112,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
50,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,50,Online_conjL2_syn//b.fe.ra13.0.666.wav,fe,si,ba,ra,sil,bi,su,ñu,sil1,ño,sil2,['catch'],[1.2880000000004657],[1.2880000000004657],0.666,no_beat,0.6220000000004656,0.6220000000004656,"[""space""]",ra,2,testWhatL4Uns//cat_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,cat,L4,z,1.056,5.0,0.0,1.492,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
51,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,51,Online_conjL2_syn//b.fe.ra14.0.666.wav,fe,te,ño,ra,sil,su,cha,bi,sil1,to,sil2,['catch'],[1.3179999999993015],[1.3179999999993015],0.666,no_beat,0.6519999999993015,0.6519999999993015,"[""space""]",ra,2,testWhatL4Uns//r2.s1.1.wav,3.0,what,unsyncopated,b,s1,rule,rule,L4,z,2.365,6.0,1.0,0.888,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
52,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,52,Online_conjL2_syn//b.fe.ra1.0.666.wav,fe,to,bi,ra,sil,me,te,su,sil1,ño,sil2,['catch'],[1.282999999999447],[1.282999999999447],0.666,no_beat,0.616999999999447,0.616999999999447,"[""space""]",ra,2,testWhatL4Uns//time_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,time,L4,z,1.172,5.0,0.0,0.62,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
53,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,53,Online_conjL2_syn//b.fe.ra0.666.1554.wav,te,si,ba,fe,sil,mi,ño,ra,sil1,cha,sil2,['catch'],[2.4769999999989523],[2.4769999999989523],1.554,no_beat,0.9229999999989522,0.9229999999989522,"[""space""]",ra,2,testWhatL4Uns//time_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,time,L4,m,3.469,4.0,1.0,2.597,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
54,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,54,Online_conjL2_syn//b.fe.ra2.none.none.wav,te,to,bi,go,sil,cha,ñu,du,sil1,su,sil2,['-'],,,none,none,,,,ra,2,testWhatL4Uns//r1.s1.0.wav,3.0,what,unsyncopated,a,s1,rule,rule,L4,z,2.459,4.0,1.0,1.542,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
55,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,55,Online_conjL2_syn//b.fe.ra3.666.1554.wav,cha,ba,ñu,fe,sil,me,ño,ra,sil1,bi,sil2,['catch'],[2.1929999999993015],[2.1929999999993015],1.554,no_beat,0.6389999999993015,0.6389999999993015,"[""space""]",ra,2,testWhatL4Uns//cat_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,cat,L4,z,1.76,5.0,0.0,1.56,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
56,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,56,Online_conjL2_syn//c.cha.me30.none.none.wav,to,ño,su,fe,sil,te,bi,ra,sil1,ñu,sil2,['-'],,,none,none,,,,me,3,testWhatL4Uns//r2.s1.0.wav,3.0,what,unsyncopated,b,s1,rule,rule,L4,z,4.456,5.0,1.0,1.206,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
57,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,57,Online_conjL2_syn//c.cha.me29.none.none.wav,te,bi,to,fe,sil,ño,si,ra,sil1,mi,sil2,['false alarm'],[0.5169999999998254],[0.5169999999998254],none,none,,,"[""space""]",me,3,testWhatL4Uns//dep_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,dep,L4,z,1.643,5.0,0.0,1.441,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
58,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,58,Online_conjL2_syn//c.cha.me28.none.none.wav,su,te,ba,go,sil,mi,to,du,sil1,ño,sil2,['-'],,,none,none,,,,me,3,testWhatL4Uns//r2.s2.0.wav,3.0,what,unsyncopated,b,s2,rule,rule,L4,m,2.863,5.0,0.0,1.426,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
59,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,59,Online_conjL2_syn//c.cha.me31.0.1110.wav,cha,ño,si,fe,sil,me,ba,ra,sil1,su,sil2,['catch'],[1.7439999999987776],[1.7439999999987776],1.11,no_beat,0.6339999999987775,0.6339999999987775,"[""space""]",me,3,testWhatL4Uns//r1.s2.1.wav,3.0,what,unsyncopated,a,s2,rule,rule,L4,m,3.334,5.0,0.0,2.948,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
60,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,60,Online_conjL2_syn//a.go.du29.0.666.wav,go,ñu,su,du,sil,si,me,to,sil1,bi,sil2,['miss'],,,0.0,beat,,,,go,1,testWhatL4Uns//time_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,time,L4,z,0.936,4.0,0.0,1.66,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
61,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,61,Online_conjL2_syn//a.go.du31.0.666.wav,go,ba,su,du,sil,ñu,si,bi,sil1,me,sil2,['catch'],[0.8029999999998836],[0.8029999999998836],0.0,beat,0.8029999999998836,0.8029999999998836,"[""space""]",go,1,testWhatL4Uns//r2.s1.2.wav,3.0,what,unsyncopated,b,s1,rule,rule,L4,z,0.823,5.0,1.0,1.24,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
62,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,62,Online_conjL2_syn//a.go.du30.none.none.wav,to,ñu,me,fe,sil,bi,ño,ra,sil1,su,sil2,['-'],,,none,none,,,,go,1,testWhatL4Uns//r1.s2.2.wav,3.0,what,unsyncopated,a,s2,rule,rule,L4,z,0.593,7.0,1.0,0.671,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
63,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,63,Online_conjL2_syn//a.go.du28.none.none.wav,me,su,ba,fe,sil,mi,to,ra,sil1,cha,sil2,['-'],,,none,none,,,,go,1,testWhatL4Uns//r2.s2.1.wav,3.0,what,unsyncopated,b,s2,rule,rule,L4,z,0.487,7.0,1.0,1.709,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
64,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,64,Online_conjL2_syn//c.cha.me3.444.0.wav,me,ba,cha,go,sil,te,mi,du,sil1,ñu,sil2,['catch'],[0.6009999999987485],[0.6009999999987485],0.0,beat,0.6009999999987485,0.6009999999987485,"[""space""]",me,3,testWhatL4Uns//time_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,time,L4,z,2.981,5.0,0.0,0.839,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
65,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,65,Online_conjL2_syn//c.cha.me1.222.444.wav,bi,cha,me,go,sil,ño,ñu,du,sil1,su,sil2,['miss'],,,0.444,no_beat,,,,me,3,testWhatL4Uns//dep_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,dep,L4,m,2.144,4.0,1.0,0.89,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
66,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,66,Online_conjL2_syn//c.cha.me0.444.1110.wav,te,su,cha,fe,sil,me,si,ra,sil1,ba,sil2,['catch'],[1.9420000000027358],[1.9420000000027358],1.11,no_beat,0.8320000000027357,0.8320000000027357,"[""space""]",me,3,testWhatL4Uns//cat_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,cat,L4,z,0.866,4.0,0.0,1.727,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
67,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,67,Online_conjL2_syn//c.cha.me2.444.0.wav,me,te,cha,go,sil,mi,su,du,sil1,ño,sil2,"['catch', 'false alarm']","[0.6660000000010768, 0.9330000000009022]",[0.6660000000010768],0.0,beat,0.6660000000010768,0.6660000000010768,"[""space"",""space""]",me,3,testWhatL4Uns//r2.s2.2.wav,3.0,what,unsyncopated,b,s2,rule,rule,L4,m,1.442,4.0,0.0,2.782,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
68,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,68,Online_conjL2_syn//b.fe.ra23.none.none.wav,me,su,bi,go,sil,ñu,mi,du,sil1,si,sil2,['false alarm'],[1.3170000000027358],[1.3170000000027358],none,none,,,"[""space""]",ra,2,testWhatL4Uns//r1.s1.1.wav,3.0,what,unsyncopated,a,s1,rule,rule,L4,z,0.804,3.0,1.0,1.358,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
69,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,69,Online_conjL2_syn//b.fe.ra20.666.1554.wav,si,ño,cha,fe,sil,to,me,ra,sil1,su,sil2,['catch'],[2.106999999999971],[2.106999999999971],1.554,no_beat,0.5529999999999708,0.5529999999999708,"[""space""]",ra,2,testWhatL4Uns//dep_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,dep,L4,m,0.636,4.0,1.0,1.004,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
70,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,70,Online_conjL2_syn//b.fe.ra21.none.none.wav,go,bi,cha,du,sil,te,me,mi,sil1,ba,sil2,['-'],,,none,none,,,,ra,2,testWhatL4Uns//cat_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,cat,L4,z,1.338,6.0,0.0,1.157,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
71,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,71,Online_conjL2_syn//b.fe.ra22.none.none.wav,cha,ño,me,go,sil,ñu,to,du,sil1,mi,sil2,['-'],,,none,none,,,,ra,2,testWhatL4Uns//dep_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,dep,L4,m,3.301,5.0,1.0,1.291,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
72,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,72,Online_conjL2_syn//b.fe.ra11.0.666.wav,fe,to,bi,ra,sil,mi,me,ñu,sil1,ba,sil2,['catch'],[1.180000000000291],[1.180000000000291],0.666,no_beat,0.514000000000291,0.514000000000291,"[""space""]",ra,2,testConjL3Uns//dep_viol.r2.s2.0.wav,4.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L3,z,0.915,6.0,0.0,2.053,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
73,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,73,Online_conjL2_syn//b.fe.ra9.666.1554.wav,cha,to,bi,fe,sil,ñu,me,ra,sil1,ño,sil2,['catch'],[2.444999999999709],[2.444999999999709],1.554,no_beat,0.8909999999997089,0.8909999999997089,"[""space""]",ra,2,testConjL3Uns//dep_viol.r1.s2.0.wav,4.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L3,z,0.955,6.0,0.0,1.642,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
74,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,74,Online_conjL2_syn//b.fe.ra8.666.1554.wav,to,mi,ño,fe,sil,cha,te,ra,sil1,me,sil2,['catch'],[2.5129999999990105],[2.5129999999990105],1.554,no_beat,0.9589999999990104,0.9589999999990104,"[""space""]",ra,2,testConjL3Uns//cat_viol.r2.s1.0.wav,4.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L3,z,2.481,5.0,0.0,1.305,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
75,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,75,Online_conjL2_syn//b.fe.ra10.0.666.wav,fe,bi,cha,ra,sil,si,te,su,sil1,ba,sil2,['catch'],[1.6530000000020664],[1.6530000000020664],0.666,no_beat,0.9870000000020664,0.9870000000020664,"[""space""]",ra,2,testConjL3Uns//r1.s1.1.wav,4.0,conjunction_un,unsyncopated,a,s1,rule,rule,L3,z,1.994,4.0,1.0,1.156,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
