Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
295,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,31,Online_whatL1//b.ta.be1.none.none.wav,pu,fa,fo,sil2,ki,la,zu,sil,ze,ri,sil1,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
296,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,32,Online_whatL1//a.pu.ki4.888.1776.wav,cho,zu,fa,sil,pu,lu,fo,sil1,ki,ze,sil2,['catch'],[2.0611000000014883],[2.0611000000014883],0.888,beat,1.1731000000014884,1.1731000000014884,"[""space""]",pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
297,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,33,Online_whatL1//a.pu.ki7.none.none.wav,zu,ne,ri,sil,ta,ro,ze,sil1,be,fo,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
298,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,34,Online_whatL1//a.pu.ki5.none.none.wav,cho,ri,ne,sil2,ta,ro,ni,sil,be,lu,sil1,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
299,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,35,Online_whatL1//a.pu.ki6.888.1776.wav,fa,lu,ro,sil,pu,ni,ze,sil1,ki,ri,sil2,['catch'],[1.6262999999971726],[1.6262999999971726],0.888,beat,0.7382999999971726,0.7382999999971726,"[""space""]",pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
300,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,36,Online_whatL1//c.ro.fo21.none.none.wav,ze,cho,ne,sil2,pu,ri,zu,sil,ki,fa,sil1,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
301,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,37,Online_whatL1//c.ro.fo23.none.none.wav,ne,ni,zu,sil,ta,lu,la,sil1,be,ri,sil2,['false alarm'],[2.12789999999859],[2.12789999999859],none,none,,,"[""space""]",fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
302,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,38,Online_whatL1//c.ro.fo22.0.1110.wav,ro,ne,zu,sil,ta,fo,cho,sil1,be,la,sil2,['miss'],,,1.11,no_beat,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
303,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,39,Online_whatL1//c.ro.fo20.222.1332.wav,pu,ro,la,sil,ki,fa,fo,sil2,ni,ne,sil1,['miss'],,,1.332,no_beat,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
304,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,40,Online_whatL1//c.ro.fo14.1332.222.wav,ta,fo,cho,sil,be,fa,ro,sil1,lu,ni,sil2,['miss'],,,0.222,no_beat,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
305,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,41,Online_whatL1//c.ro.fo12.1332.222.wav,ri,fo,zu,sil,ta,fa,ro,sil2,be,ni,sil1,['catch'],[1.053700000002891],[1.053700000002891],0.222,no_beat,0.8317000000028911,0.8317000000028911,"[""space""]",fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
306,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,42,Online_whatL1//c.ro.fo13.1332.444.wav,ni,fa,fo,sil,pu,la,ro,sil1,ki,cho,sil2,['miss'],,,0.444,no_beat,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
307,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,43,Online_whatL1//c.ro.fo15.none.none.wav,ta,ri,lu,sil,be,ze,zu,sil1,cho,ni,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
308,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,44,Online_whatL1//b.ta.be27.none.none.wav,pu,lu,zu,sil,ki,la,ro,sil2,ni,fa,sil1,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
309,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,45,Online_whatL1//b.ta.be25.none.none.wav,pu,ze,cho,sil2,ki,fo,ro,sil,ni,ri,sil1,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
310,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,46,Online_whatL1//b.ta.be24.none.none.wav,lu,zu,cho,sil,pu,ni,fa,sil2,ki,fo,sil1,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
311,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,47,Online_whatL1//b.ta.be26.none.none.wav,pu,lu,cho,sil,ki,ne,ro,sil2,fa,la,sil1,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
312,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,48,Online_whatL1//d.ne.ni0.0.1332.wav,ne,zu,fo,sil2,pu,ni,cho,sil,ki,ro,sil1,['miss'],,,1.332,no_beat,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
313,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,49,Online_whatL1//d.ne.ni3.none.none.wav,ro,lu,la,sil,ta,ri,fa,sil1,be,ze,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
314,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,50,Online_whatL1//d.ne.ni2.444.0.wav,ni,fa,ne,sil,pu,la,ze,sil2,ki,fo,sil1,['catch'],[1.156500000000051],[1.156500000000051],0.0,beat,1.156500000000051,1.156500000000051,"[""space""]",ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
315,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,51,Online_whatL1//d.ne.ni1.none.none.wav,ze,lu,zu,sil,pu,fa,ri,sil2,ki,la,sil1,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
316,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,52,Online_whatL1//d.ne.ni24.1332.444.wav,zu,la,ni,sil,ta,ri,ne,sil2,be,fo,sil1,['miss'],,,0.444,no_beat,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
317,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,53,Online_whatL1//d.ne.ni26.0.444.wav,ne,lu,ni,sil,pu,ze,fa,sil1,ki,ro,sil2,['false alarm'],[0.0885000000000673],[0.0885000000000673],0.444,no_beat,,,"[""space""]",ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
318,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,54,Online_whatL1//d.ne.ni27.none.none.wav,ta,ri,fa,sil2,be,cho,ro,sil,lu,la,sil1,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
319,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,55,Online_whatL1//d.ne.ni25.1332.222.wav,ta,ni,ri,sil2,be,ne,cho,sil,lu,zu,sil1,['catch'],[1.1395999999940614],[1.1395999999940614],0.222,no_beat,0.9175999999940614,0.9175999999940614,"[""space""]",ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
320,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,56,Online_whatL1//c.ro.fo29.1332.222.wav,lu,fo,ni,sil2,pu,ro,la,sil,ki,ze,sil1,['catch'],[1.0682999999969525],[1.0682999999969525],0.222,no_beat,0.8462999999969525,0.8462999999969525,"[""space""]",fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
321,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,57,Online_whatL1//c.ro.fo28.222.1332.wav,pu,ro,ni,sil2,ki,fo,cho,sil,zu,lu,sil1,['miss'],,,1.332,no_beat,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
322,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,58,Online_whatL1//c.ro.fo31.none.none.wav,ze,zu,ne,sil,ta,la,ri,sil1,be,cho,sil2,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
323,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,59,Online_whatL1//c.ro.fo30.none.none.wav,ri,cho,ze,sil,ta,lu,zu,sil2,be,la,sil1,['-'],,,none,none,,,,fo,3,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
324,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,60,Online_whatL1//a.pu.ki13.none.none.wav,la,fa,ri,sil,ta,cho,ni,sil1,be,fo,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
325,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,61,Online_whatL1//a.pu.ki12.1110.1998.wav,ni,zu,ro,sil2,pu,lu,ze,sil,ki,fa,sil1,['catch'],[1.9208000000046468],[1.9208000000046468],1.11,no_beat,0.8108000000046467,0.8108000000046467,"[""space""]",pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
326,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,62,Online_whatL1//a.pu.ki14.none.none.wav,ni,ne,ze,sil2,ta,fa,ri,sil,be,ro,sil1,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
327,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,63,Online_whatL1//a.pu.ki15.none.none.wav,fo,ne,ro,sil2,ta,cho,lu,sil,be,ze,sil1,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
328,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,64,Online_whatL1//a.pu.ki25.888.1998.wav,la,cho,ne,sil,pu,zu,fa,sil2,ki,lu,sil1,['miss'],,,0.888,beat,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
329,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,65,Online_whatL1//a.pu.ki27.0.888.wav,pu,ri,fa,sil,ki,la,ne,sil2,ze,cho,sil1,['catch'],[0.8170000000000073],[0.8170000000000073],0.0,beat,0.8170000000000073,0.8170000000000073,"[""space""]",pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
330,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,66,Online_whatL1//a.pu.ki26.none.none.wav,ta,zu,lu,sil,be,cho,ri,sil1,la,ze,sil2,['-'],,,none,none,,,,pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
331,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,67,Online_whatL1//a.pu.ki24.0.888.wav,pu,fa,cho,sil,ki,zu,ne,sil2,fo,ni,sil1,['catch'],[0.748400000006086],[0.748400000006086],0.0,beat,0.748400000006086,0.748400000006086,"[""space""]",pu,1,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
332,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,68,Online_whatL1//b.ta.be22.0.888.wav,ta,ze,lu,sil,be,fo,la,sil2,cho,zu,sil1,['catch'],[1.5960000000000036],[1.5960000000000036],0.888,beat,0.7080000000000036,0.7080000000000036,"[""space""]",be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
333,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,69,Online_whatL1//b.ta.be21.1110.1998.wav,fa,ri,zu,sil2,ta,lu,ne,sil,be,la,sil1,['miss'],,,1.998,no_beat,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
334,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,70,Online_whatL1//b.ta.be23.none.none.wav,pu,zu,ri,sil,ki,ni,fa,sil1,lu,cho,sil2,['false alarm'],[0.5806000000015956],[0.5806000000015956],none,none,,,"[""space""]",be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
335,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,71,Online_whatL1//b.ta.be20.0.888.wav,ta,ro,ne,sil,be,la,cho,sil1,lu,ri,sil2,['catch'],[1.780999999999949],[1.780999999999949],0.888,beat,0.8929999999999491,0.8929999999999491,"[""space""]",be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
336,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,72,Online_whatL1//d.ne.ni10.none.none.wav,ri,fa,ro,sil2,pu,zu,ze,sil,ki,la,sil1,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
337,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,73,Online_whatL1//d.ne.ni8.none.none.wav,lu,fa,la,sil,pu,cho,ze,sil2,ki,fo,sil1,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
338,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,74,Online_whatL1//d.ne.ni9.222.444.wav,pu,ne,ni,sil,ki,fa,zu,sil2,fo,ro,sil1,['catch'],[1.3734999999999218],[1.3734999999999218],0.444,no_beat,0.9294999999999218,0.9294999999999218,"[""space""]",ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
339,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r2,75,Online_whatL1//d.ne.ni11.none.none.wav,lu,fa,ze,sil,ta,ri,la,sil1,be,fo,sil2,['-'],,,none,none,,,,ni,4,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
340,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,76,Online_whatL1//b.ta.be11.0.888.wav,ta,ne,fa,sil,be,ri,fo,sil2,cho,ni,sil1,['catch'],[2.2543999999984408],[2.2543999999984408],0.888,beat,,1.3663999999984409,"[""space""]",be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
341,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r2,77,Online_whatL1//b.ta.be8.0.1110.wav,ta,la,zu,sil2,be,fo,ri,sil,ne,ze,sil1,['catch'],[1.8687000000029457],[1.8687000000029457],1.11,no_beat,0.7587000000029456,0.7587000000029456,"[""space""]",be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
342,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s1,r1,78,Online_whatL1//b.ta.be10.none.none.wav,pu,fo,fa,sil,ki,zu,cho,sil1,la,ri,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
343,2024-04-28_14h48.04.519,Experiment4_uns,s174,24 ,feminino,right,españa,"catalan,español, ",Bachelor degree,no,no,B,3,what,L1,unsyncopated,s2,r1,79,Online_whatL1//b.ta.be9.none.none.wav,ze,zu,ni,sil,pu,fa,ne,sil1,ki,fo,sil2,['-'],,,none,none,,,,be,2,,,,,,,,,,,,,,,5.0,2 o 3,español,2.0,catalan,2.0,urdu,4.0,punjabi,4.0,ingles,3.0,3.0,no,no,no,no,,,, ha estabo bien ,53.0,yes
