Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
281,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,17,Online_conjL1_un//a.pu.ki18.none.none.wav,zu,ro,ze,sil,ta,fa,cho,sil1,be,ne,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
282,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,18,Online_conjL1_un//a.pu.ki16.none.none.wav,ze,zu,ni,sil,ta,lu,ne,sil1,be,ri,sil2,['false alarm'],[1.6091999999994187],[1.6091999999994187],none,none,,,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
283,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,19,Online_conjL1_un//a.pu.ki17.888.1776.wav,ne,ro,ze,sil,pu,fo,lu,sil1,ki,zu,sil2,['catch'],[2.28650000000016],[2.28650000000016],1.776,beat,0.51050000000016,0.51050000000016,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
284,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,20,Online_conjL1_un//b.ta.be17.888.1776.wav,ro,zu,ne,sil,ta,ze,fo,sil1,be,ri,sil2,['catch'],[1.2482999999988351],[1.2482999999988351],0.888,beat,0.3602999999988351,0.3602999999988351,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
285,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,21,Online_conjL1_un//b.ta.be19.888.1776.wav,zu,ni,lu,sil,ta,ri,la,sil1,be,ze,sil2,['catch'],[1.278599999999642],[1.278599999999642],0.888,beat,0.390599999999642,0.390599999999642,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
286,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,22,Online_conjL1_un//b.ta.be18.none.none.wav,ne,ze,ro,sil,pu,la,cho,sil1,ki,lu,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
287,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,23,Online_conjL1_un//b.ta.be16.888.1776.wav,ze,cho,fo,sil,ta,ne,zu,sil1,be,lu,sil2,['catch'],[1.1933000000008178],[1.1933000000008178],0.888,beat,0.3053000000008178,0.3053000000008178,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
288,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,24,Online_conjL1_un//d.ne.ni10.1110.222.wav,la,ni,cho,sil,pu,ne,lu,sil1,ki,zu,sil2,['miss'],,,1.11,no_beat,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
289,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,25,Online_conjL1_un//d.ne.ni9.none.none.wav,ta,ro,fo,sil,be,zu,cho,sil1,lu,ze,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
290,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,26,Online_conjL1_un//d.ne.ni8.1776.222.wav,ta,ni,ri,sil,be,zu,lu,sil1,ne,fa,sil2,['catch'],[2.287000000000262],[2.287000000000262],1.776,beat,0.5110000000002619,0.5110000000002619,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
291,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,27,Online_conjL1_un//d.ne.ni11.none.none.wav,ro,zu,la,sil,ta,ze,cho,sil1,be,fa,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
292,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,28,Online_conjL1_un//a.pu.ki31.none.none.wav,ze,la,ni,sil,ta,ne,lu,sil1,be,cho,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
293,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,29,Online_conjL1_un//a.pu.ki30.none.none.wav,ri,lu,ze,sil,ta,zu,fa,sil1,be,ne,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
294,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r1,30,Online_conjL1_un//a.pu.ki29.0.888.wav,pu,fa,ze,sil,ki,la,cho,sil1,ro,ni,sil2,['catch'],[1.286799999998948],[1.286799999998948],0.888,beat,0.3987999999989479,0.3987999999989479,"[""space""]",ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
295,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,31,Online_conjL1_un//a.pu.ki28.none.none.wav,ne,zu,ze,sil,ta,ni,fa,sil1,be,lu,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
296,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,32,Online_conjL1_un//b.ta.be7.none.none.wav,zu,fa,lu,sil,pu,fo,ri,sil1,ki,ne,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
297,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,33,Online_conjL1_un//b.ta.be6.none.none.wav,la,fo,cho,sil,pu,fa,ro,sil1,ki,ze,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
298,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,34,Online_conjL1_un//b.ta.be4.888.1776.wav,fa,ri,cho,sil,ta,ni,ze,sil1,be,ro,sil2,['catch'],[1.556999999999789],[1.556999999999789],0.888,beat,0.668999999999789,0.668999999999789,"[""space""]",ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
299,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,35,Online_conjL1_un//b.ta.be5.none.none.wav,ri,ni,fo,sil,pu,la,ze,sil1,ki,zu,sil2,['-'],,,none,none,,,,ta,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
300,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r1,36,Online_conjL1_un//d.ne.ni12.1332.444.wav,pu,fo,ni,sil,ki,ri,ne,sil1,fa,zu,sil2,['catch'],[1.831000000000131],[1.831000000000131],1.332,no_beat,0.4990000000001309,0.4990000000001309,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
301,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,37,Online_conjL1_un//d.ne.ni13.none.none.wav,ta,ri,fa,sil,be,fo,ze,sil1,ro,zu,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
302,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r1,38,Online_conjL1_un//d.ne.ni15.222.1110.wav,pu,ne,ze,sil,ki,ni,cho,sil1,lu,zu,sil2,['catch'],[1.0409999999997126],[1.0409999999997126],0.222,no_beat,0.8189999999997126,0.8189999999997126,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
303,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,39,Online_conjL1_un//d.ne.ni14.222.1332.wav,ta,ne,ri,sil,be,fa,ni,sil1,cho,ro,sil2,['miss'],,,0.222,no_beat,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
304,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,40,Online_conjL1_un//a.pu.ki13.none.none.wav,ta,ne,ro,sil,be,lu,fa,sil1,zu,la,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
305,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,41,Online_conjL1_un//a.pu.ki15.888.1776.wav,cho,ri,ne,sil,pu,ze,ni,sil1,ki,zu,sil2,['miss'],,,1.776,beat,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
306,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,42,Online_conjL1_un//a.pu.ki14.none.none.wav,ne,ze,ni,sil,ta,zu,fo,sil1,be,lu,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
307,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,43,Online_conjL1_un//a.pu.ki12.none.none.wav,ri,ze,fo,sil,ta,lu,ro,sil1,be,ne,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
308,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,44,Online_conjL1_un//d.ne.ni18.none.none.wav,fa,ro,fo,sil,ta,ri,lu,sil1,be,la,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
309,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,45,Online_conjL1_un//d.ne.ni16.444.1110.wav,ze,zu,ne,sil,ta,ni,fo,sil1,be,cho,sil2,['catch'],[0.5238000000008469],[0.5238000000008469],0.444,no_beat,0.0798000000008469,0.0798000000008469,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
310,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r1,46,Online_conjL1_un//d.ne.ni19.none.none.wav,zu,fa,ri,sil,pu,lu,la,sil1,ki,ze,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
311,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s2,r2,47,Online_conjL1_un//d.ne.ni17.0.1110.wav,ne,la,ro,sil,ta,ni,ri,sil1,be,cho,sil2,['catch'],[0.4932999999991807],[0.4932999999991807],0.0,beat,0.4932999999991807,0.4932999999991807,"[""space""]",ne,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
312,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,48,Online_conjL1_un//a.pu.ki27.none.none.wav,ta,fa,ro,sil,be,ze,ni,sil1,lu,fo,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
313,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,3,conjunction_un,L1,unsyncopated,s1,r2,49,Online_conjL1_un//a.pu.ki25.none.none.wav,ta,lu,la,sil,be,cho,ro,sil1,ni,zu,sil2,['-'],,,none,none,,,,ki,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
