Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,instr_5,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
28,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,28,Online_whatL2//a.go.du13.none.none.wav,te,si,ño,sil2,fe,su,ñu,sil,ra,mi,sil1,['-'],,,none,none,,,,go,1,testConjL4Syn//r1.s1.2.wav,2.0,conjunction_syn,syncopated,a,s1,rule,rule,L4,m,6.5678,4.0,0.0,0.8977,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
29,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,29,Online_whatL2//a.go.du14.none.none.wav,bi,me,mi,sil2,fe,to,ñu,sil,ra,su,sil1,['-'],,,none,none,,,,go,1,testConjL4Syn//r2.s1.1.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,z,2.7723,5.0,1.0,1.1642,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
30,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,30,Online_whatL2//a.go.du15.0.888.wav,go,cha,mi,sil,du,ñu,to,sil1,ba,ño,sil2,['catch'],[0.4640999999999167],[0.4640999999999167],0.0,beat,0.4640999999999167,0.4640999999999167,"[""space""]",go,1,testConjL4Syn//dep_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L4,z,1.9638,7.0,0.0,0.2152,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
31,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,31,Online_whatL2//a.go.du12.0.888.wav,go,su,cha,sil,du,to,te,sil2,me,mi,sil1,['catch'],[0.827900000000227],[0.827900000000227],0.0,beat,0.827900000000227,0.827900000000227,"[""space""]",go,1,testConjL4Syn//cat_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L4,z,4.3137,2.0,0.0,0.5659,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
32,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,32,Online_whatL2//c.cha.me23.none.none.wav,si,ñu,te,sil,fe,ba,su,sil2,ra,to,sil1,['-'],,,none,none,,,,me,3,testConjL4Syn//time_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,time,L4,m,2.9197,4.0,1.0,0.6956,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
33,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,33,Online_whatL2//c.cha.me20.444.1332.wav,fe,si,cha,sil,ra,bi,me,sil2,ño,mi,sil1,['catch'],[2.2293999999999414],[2.2293999999999414],1.332,no_beat,0.8973999999999414,0.8973999999999414,"[""space""]",me,3,testConjL4Syn//time_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,time,L4,m,0.9332,3.0,1.0,0.2,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
34,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,34,Online_whatL2//c.cha.me22.0.1110.wav,cha,to,su,sil,go,me,ño,sil1,du,ba,sil2,['catch'],[2.230000000000018],[2.230000000000018],1.11,no_beat,1.120000000000018,1.120000000000018,"[""space""]",me,3,testConjL4Syn//r2.s1.2.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,m,0.1837,6.0,0.0,0.1492,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
35,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,35,Online_whatL2//c.cha.me21.none.none.wav,go,mi,bi,sil,du,si,su,sil2,te,ba,sil1,['-'],,,none,none,,,,me,3,testConjL4Syn//time_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,time,L4,m,2.401,6.0,1.0,0.6491,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
36,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,36,Online_whatL2//c.cha.me11.1332.0.wav,me,ba,si,sil2,fe,cha,ñu,sil,ra,bi,sil1,['catch'],[0.6246000000001004],[0.6246000000001004],0.0,beat,0.6246000000001004,0.6246000000001004,"[""space""]",me,3,testConjL4Syn//r2.s2.1.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L4,z,2.8144,5.0,1.0,0.1658,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
37,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,37,Online_whatL2//c.cha.me10.222.1110.wav,fe,cha,ño,sil,ra,me,su,sil1,si,to,sil2,['miss'],,,1.11,no_beat,,,,me,3,testConjL4Syn//r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,m,0.2301,6.0,0.0,0.251,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
38,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,38,Online_whatL2//c.cha.me9.none.none.wav,te,to,si,sil2,fe,su,ñu,sil,ra,bi,sil1,['-'],,,none,none,,,,me,3,testConjL4Syn//dep_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L4,z,2.1643,4.0,0.0,0.4145,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
39,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,39,Online_whatL2//c.cha.me8.1998.1332.wav,go,ñu,ño,sil2,du,me,mi,sil,cha,su,sil1,['catch'],[1.949100000000044],[1.949100000000044],1.332,no_beat,0.617100000000044,0.617100000000044,"[""space""]",me,3,testConjL4Syn//r1.s2.2.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,z,2.6343,2.0,1.0,0.4864,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
40,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,40,Online_whatL2//b.fe.ra7.none.none.wav,go,cha,me,sil,du,bi,te,sil1,ñu,su,sil2,['-'],,,none,none,,,,ra,2,testConjL4Syn//r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L4,m,1.1221,5.0,0.0,0.1679,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
41,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,41,Online_whatL2//b.fe.ra6.none.none.wav,si,su,te,sil2,go,ba,mi,sil,du,ñu,sil1,['-'],,,none,none,,,,ra,2,testConjL4Syn//cat_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L4,m,1.2215,3.0,1.0,0.1004,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
42,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,42,Online_whatL2//b.fe.ra5.888.1776.wav,ñu,ño,mi,sil,fe,me,ba,sil1,ra,te,sil2,['catch'],[2.427800000000161],[2.427800000000161],1.776,beat,0.6518000000001611,0.6518000000001611,"[""space""]",ra,2,testConjL4Syn//r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,z,1.5547,3.0,1.0,0.9973,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
43,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,43,Online_whatL2//b.fe.ra4.none.none.wav,go,te,to,sil2,du,ño,me,sil,su,cha,sil1,['-'],,,none,none,,,,ra,2,testConjL4Syn//cat_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L4,z,0.9537,5.0,0.0,0.7998,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
44,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,44,Online_whatL2//d.si.ñu9.444.1332.wav,go,mi,si,sil,du,me,ñu,sil2,to,su,sil1,['catch'],[1.8264000000001488],[1.8264000000001488],1.332,no_beat,0.4944000000001487,0.4944000000001487,"[""space""]",ñu,4,testConjL4Syn//time_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,time,L4,m,0.5327,4.0,1.0,0.683,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
45,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,45,Online_whatL2//d.si.ñu10.1554.222.wav,to,ñu,cha,sil2,fe,me,si,sil,ra,te,sil1,['catch'],[0.760600000000295],[0.760600000000295],0.222,no_beat,0.5386000000002951,0.5386000000002951,"[""space""]",ñu,4,testConjL4Syn//dep_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L4,z,1.8532,5.0,0.0,1.0374,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
46,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,46,Online_whatL2//d.si.ñu8.none.none.wav,go,ba,to,sil2,du,mi,su,sil,te,cha,sil1,['-'],,,none,none,,,,ñu,4,testConjL4Syn//cat_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,cat,L4,m,0.9341,5.0,1.0,0.4356,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
47,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,47,Online_whatL2//d.si.ñu11.none.none.wav,su,bi,me,sil,go,te,mi,sil1,du,ño,sil2,['-'],,,none,none,,,,ñu,4,testConjL4Syn//dep_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L4,m,3.7004,4.0,1.0,0.2351,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
48,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,48,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['-'],,,none,none,,,,ñu,4,testWhenL3Uns//time_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,time,L3,z,4.6044,7.0,1.0,1.1687,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
49,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,49,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['catch'],[0.8781999999998789],[0.8781999999998789],0.222,no_beat,0.6561999999998789,0.6561999999998789,"[""space""]",ñu,4,testWhenL3Uns//r1.s1.2.wav,3.0,when,unsyncopated,a,s1,rule,rule,L3,m,2.7034,4.0,0.0,0.1151,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
50,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,50,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['catch'],[2.411299999999983],[2.411299999999983],1.554,no_beat,0.8572999999999829,0.8572999999999829,"[""space""]",ñu,4,testWhenL3Uns//cat_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,cat,L3,m,3.3345,5.0,0.0,0.0846,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
51,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,51,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['miss'],,,1.11,no_beat,,,,ñu,4,testWhenL3Uns//r2.s1.1.wav,3.0,when,unsyncopated,b,s1,rule,rule,L3,m,1.5002,5.0,0.0,0.1154,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
52,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,52,Online_whatL2//b.fe.ra27.none.none.wav,mi,me,su,sil,go,cha,ño,sil2,du,te,sil1,['false alarm'],[0.031099999999923966],[0.031099999999923966],none,none,,,"[""space""]",ra,2,testWhenL3Uns//time_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,time,L3,m,0.5024,4.0,0.0,0.1163,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
53,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,53,Online_whatL2//b.fe.ra25.0.888.wav,fe,to,si,sil,ra,mi,su,sil2,cha,ño,sil1,['catch'],[1.5132000000000971],[1.5132000000000971],0.888,beat,0.6252000000000971,0.6252000000000971,"[""space""]",ra,2,testWhenL3Uns//cat_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,cat,L3,z,0.5666,7.0,1.0,0.5003,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
54,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,54,Online_whatL2//b.fe.ra26.1110.1998.wav,si,me,bi,sil2,fe,cha,te,sil,ra,to,sil1,['catch'],[2.5496000000002823],[2.5496000000002823],1.998,no_beat,0.5516000000002823,0.5516000000002823,"[""space""]",ra,2,testWhenL3Uns//cat_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,cat,L3,z,2.7712,5.0,1.0,0.3662,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
55,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,55,Online_whatL2//b.fe.ra24.none.none.wav,si,cha,su,sil2,go,mi,me,sil,du,bi,sil1,['-'],,,none,none,,,,ra,2,testWhenL3Uns//r2.s2.0.wav,3.0,when,unsyncopated,b,s2,rule,rule,L3,m,1.1164,6.0,0.0,0.1206,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
56,2023-09-20_24h30.41.970,Unsyncopated1,s18,30.0,masculino,right,españa,castellano,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,56,Online_whatL2//a.go.du2.1110.1998.wav,te,bi,ñu,sil2,go,cha,mi,sil,du,to,sil1,['catch'],[2.241700000000037],[2.241700000000037],1.11,no_beat,1.131700000000037,1.131700000000037,"[""space""]",go,1,testWhenL3Uns//r1.s2.2.wav,3.0,when,unsyncopated,a,s2,rule,rule,L3,z,2.7176,7.0,1.0,2.6647,3.0,3.0,catalan,3.0,castellano,o,ingles,16.0,4.0,4.0,yes,yes,no,BAJO ELECTRICO,14,GUITARRA,14,VOZ,14,ABLETON LIVE,19.0,PERCUSION,21.0,,,EN EL EJERCICIO CON EL ÚLTIMO LENGUAJE ME ENCONTRABA MENTALMENTE CANSADO Y NO HE CONSEGUIDO PRESTAR LA MISMA ATENCIÓN QUE EN LOS PRIMEROS ,78.0,yes
