Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_4,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
310,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,54,Online_whenL1//c.ro28.none.wav,fo,fa,ki,sil,ri,ze,zu,sil1,be,ne,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
311,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,55,Online_whenL1//c.ro30.0.wav,ro,ze,zu,sil,ki,be,lu,sil1,fo,ni,sil2,"['catch', 'false alarm']","[0.9880000000002838, 1.7545999999942978]",[0.9880000000002838],0.0,beat,0.9880000000002838,0.9880000000002838,"[""space"",""space""]",ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
312,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,56,Online_whenL1//d.ne31.1998.wav,ni,ta,la,sil,be,ze,lu,sil1,fa,ne,sil2,['miss'],,,1.998,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
313,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,57,Online_whenL1//d.ne28.1332.wav,ta,ze,cho,sil,ro,zu,ne,sil1,ki,ri,sil2,['miss'],,,1.332,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
314,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,58,Online_whenL1//d.ne29.444.wav,lu,ri,ne,sil,zu,la,ze,sil1,pu,ki,sil2,['catch'],[1.2454999999999927],[1.2454999999999927],0.444,no_beat,0.8014999999999928,0.8014999999999928,"[""space""]",ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
315,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,59,Online_whenL1//d.ne30.888.wav,cho,ta,la,sil,ne,zu,fa,sil1,be,ri,sil2,['miss'],,,0.888,beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
316,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,60,Online_whenL1//b.ta32.none.wav,ki,ni,fo,sil,lu,zu,cho,sil1,be,ri,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
317,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,61,Online_whenL1//b.ta34.1110.wav,be,cho,la,sil,ro,ta,fo,sil1,lu,ni,sil2,['catch'],[1.5460000000002765],[1.5460000000002765],1.11,no_beat,0.4360000000002764,0.4360000000002764,"[""space""]",ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
318,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,62,Online_whenL1//b.ta35.222.wav,fa,ta,ze,sil,fo,lu,ro,sil1,ni,be,sil2,['miss'],,,0.222,no_beat,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
319,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,63,Online_whenL1//b.ta33.none.wav,ro,cho,be,sil,la,pu,ri,sil1,lu,zu,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
320,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,64,Online_whenL1//d.ne8.none.wav,lu,ni,la,sil,ro,ri,fa,sil1,ta,pu,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
321,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,65,Online_whenL1//d.ne10.222.wav,ki,ne,fa,sil,be,zu,lu,sil1,la,cho,sil2,['miss'],,,0.222,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
322,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,66,Online_whenL1//d.ne9.none.wav,lu,be,pu,sil,fa,cho,zu,sil1,la,fo,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
323,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,67,Online_whenL1//d.ne11.0.wav,ne,cho,la,sil,lu,ta,pu,sil1,fa,ze,sil2,['miss'],,,0.0,beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
324,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,68,Online_whenL1//c.ro10.1110.wav,ne,ta,ni,sil,ri,ro,lu,sil1,ki,cho,sil2,['miss'],,,1.11,no_beat,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
325,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,69,Online_whenL1//c.ro8.222.wav,ne,ro,ze,sil,ki,fo,zu,sil1,cho,pu,sil2,['miss'],,,0.222,no_beat,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
326,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,70,Online_whenL1//c.ro11.888.wav,ni,fa,ze,sil,ro,ta,ri,sil1,la,be,sil2,['miss'],,,0.888,beat,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
327,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,71,Online_whenL1//c.ro9.none.wav,ze,zu,ta,sil,la,lu,fo,sil1,pu,ri,sil2,['-'],,,none,none,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
328,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,72,Online_whenL1//d.ne16.1776.wav,cho,fo,ri,sil,lu,pu,zu,sil1,ne,be,sil2,['miss'],,,1.776,beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
329,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,73,Online_whenL1//d.ne17.none.wav,fa,cho,ki,sil,la,ta,lu,sil1,fo,ni,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
330,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,74,Online_whenL1//d.ne18.1998.wav,fo,ri,be,sil,ki,ze,la,sil1,lu,ne,sil2,['miss'],,,1.998,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
331,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,75,Online_whenL1//d.ne19.222.wav,ri,ne,ni,sil,cho,be,zu,sil1,pu,fa,sil2,['miss'],,,0.222,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
332,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,76,Online_whenL1//b.ta24.1998.wav,ro,lu,ki,sil,cho,ne,ri,sil1,ni,ta,sil2,['miss'],,,1.998,no_beat,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
333,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,77,Online_whenL1//b.ta27.none.wav,be,fa,cho,sil,pu,ze,ni,sil1,lu,zu,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
334,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,78,Online_whenL1//b.ta25.0.wav,ta,ne,ro,sil,fo,be,lu,sil1,zu,fa,sil2,['miss'],,,0.0,beat,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
335,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,79,Online_whenL1//b.ta26.888.wav,zu,la,be,sil,ta,ro,cho,sil1,fo,ne,sil2,['miss'],,,0.888,beat,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
336,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,80,Online_whenL1//b.ta15.none.wav,fa,ro,la,sil,ki,ze,pu,sil1,ne,ri,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
337,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,81,Online_whenL1//b.ta13.none.wav,pu,la,be,sil,zu,ze,ri,sil1,ne,ni,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
338,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,82,Online_whenL1//b.ta14.none.wav,lu,fo,zu,sil,ni,be,cho,sil1,pu,ri,sil2,['-'],,,none,none,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
339,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,83,Online_whenL1//b.ta12.1998.wav,lu,la,ro,sil,ne,zu,fo,sil1,ki,ta,sil2,['miss'],,,1.998,no_beat,,,,ta,2,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
340,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,84,Online_whenL1//d.ne23.none.wav,be,ni,cho,sil,ri,ro,fo,sil1,la,ki,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
341,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,85,Online_whenL1//d.ne21.1332.wav,la,ro,ki,sil,cho,fo,ne,sil1,ta,ni,sil2,['miss'],,,1.332,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
342,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,86,Online_whenL1//d.ne20.1110.wav,fa,ki,cho,sil,pu,ne,zu,sil1,la,ro,sil2,['miss'],,,1.11,no_beat,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
343,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,87,Online_whenL1//d.ne22.none.wav,ni,ki,pu,sil,ro,la,cho,sil1,fa,ri,sil2,['-'],,,none,none,,,,ne,4,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
344,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,88,Online_whenL1//a.ki2.none.wav,zu,ne,ta,sil,ri,be,ni,sil1,fo,lu,sil2,['-'],,,none,none,,,,ki,1,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
345,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,89,Online_whenL1//a.ki3.1110.wav,ri,ni,fa,sil,cho,ki,ze,sil1,fo,ta,sil2,['miss'],,,1.11,no_beat,,,,ki,1,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
346,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,90,Online_whenL1//a.ki1.1776.wav,zu,ri,ni,sil,ne,be,ro,sil1,ki,fa,sil2,['miss'],,,1.776,beat,,,,ki,1,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
347,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,91,Online_whenL1//a.ki0.none.wav,zu,ta,ri,sil,ro,ne,cho,sil1,pu,la,sil2,['-'],,,none,none,,,,ki,1,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
348,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,92,Online_whenL1//c.ro24.222.wav,fo,ro,ta,sil,fa,ne,cho,sil1,be,ze,sil2,['miss'],,,0.222,no_beat,,,,ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
349,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,3,when,L1,unsyncopated,when,when,93,Online_whenL1//c.ro26.444.wav,ki,zu,ro,sil,cho,ta,ne,sil1,ri,fa,sil2,['catch'],[1.773799999997209],[1.773799999997209],0.444,no_beat,,1.329799999997209,"[""space""]",ro,3,,,,,,,,,,,,,,,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
