Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
39,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,39,Online_conjL1_syn//b.ta.be29.none.none.wav,pu,ro,fa,ki,sil,zu,ni,la,sil1,ze,sil2,['-'],,,none,none,,,,be,2,testConjL2Uns//r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,z,0.746,5.0,1.0,0.5803,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
40,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,40,Online_conjL1_syn//a.pu.ki30.none.none.wav,ta,fa,ro,be,sil,ni,zu,la,sil1,ze,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//cat_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L2,m,0.9907,2.0,1.0,0.2748,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
41,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,41,Online_conjL1_syn//a.pu.ki28.666.1554.wav,cho,ro,fo,pu,sil,ze,ni,ki,sil1,zu,sil2,['catch'],[1.306699999928469],[1.306699999928469],0.666,no_beat,0.6406999999284689,0.6406999999284689,"[""space""]",pu,1,testConjL2Uns//cat_viol.r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L2,m,0.4041,2.0,1.0,0.2064,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
42,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,42,Online_conjL1_syn//a.pu.ki31.none.none.wav,lu,fo,fa,ta,sil,ro,ni,be,sil1,la,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//r1.s2.2.wav,2.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,m,0.3521,2.0,0.0,0.1903,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
43,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,43,Online_conjL1_syn//a.pu.ki29.666.1554.wav,ze,ne,ro,pu,sil,lu,la,ki,sil1,fo,sil2,['catch'],[1.2285000000000537],[1.2285000000000537],0.666,no_beat,0.5625000000000536,0.5625000000000536,"[""space""]",pu,1,testConjL2Uns//r2.s2.2.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,m,0.9617,2.0,0.0,0.3183,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
44,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,44,Online_conjL1_syn//a.pu.ki11.0.666.wav,pu,fa,ri,ki,sil,lu,cho,zu,sil1,ni,sil2,['catch'],[1.0803000000715883],[1.0803000000715883],0.0,beat,1.0803000000715883,1.0803000000715883,"[""space""]",pu,1,testConjL2Uns//r1.s1.2.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,z,0.1725,5.0,1.0,1.6514,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
45,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,45,Online_conjL1_syn//a.pu.ki8.0.666.wav,pu,ze,ni,ki,sil,ne,ro,ri,sil1,fa,sil2,['catch'],[0.6558999999760999],[0.6558999999760999],0.0,beat,0.6558999999760999,0.6558999999760999,"[""space""]",pu,1,testConjL2Uns//r2.s1.2.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,m,0.3225,3.0,0.0,0.6082,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
46,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,46,Online_conjL1_syn//a.pu.ki10.0.666.wav,pu,ro,cho,ki,sil,zu,la,fa,sil1,ne,sil2,['catch'],[0.7943999999761218],[0.7943999999761218],0.0,beat,0.7943999999761218,0.7943999999761218,"[""space""]",pu,1,testConjL2Uns//time_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L2,m,0.5631,3.0,1.0,0.3659,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
47,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,47,Online_conjL1_syn//a.pu.ki9.none.none.wav,fa,ne,cho,ta,sil,ni,zu,be,sil1,lu,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//cat_viol.r1.s2.0.wav,2.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L2,z,0.0349,7.0,0.0,0.2714,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
48,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,48,Online_conjL1_syn//d.ne.ni17.none.none.wav,ze,lu,ri,ta,sil,fo,cho,be,sil1,fa,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//r1.s1.2.wav,3.0,what,unsyncopated,a,s1,rule,rule,L3,z,0.8855,3.0,1.0,0.8935,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
49,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,49,Online_conjL1_syn//d.ne.ni16.1332.222.wav,ta,ni,lu,be,sil,ri,ne,fo,sil1,ze,sil2,['catch'],[0.824299999952359],[0.824299999952359],0.222,no_beat,0.602299999952359,0.602299999952359,"[""space""]",ni,4,testWhatL3Uns//r2.s2.2.wav,3.0,what,unsyncopated,b,s2,rule,rule,L3,z,0.2855,5.0,1.0,1.0747,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
50,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,50,Online_conjL1_syn//d.ne.ni19.none.none.wav,la,ro,cho,pu,sil,ri,zu,ki,sil1,fo,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//cat_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,cat,L3,z,0.9851,3.0,0.0,0.6019,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
51,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,51,Online_conjL1_syn//d.ne.ni18.none.none.wav,lu,ri,cho,ta,sil,ze,ro,be,sil1,fo,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//r1.s2.2.wav,3.0,what,unsyncopated,a,s2,rule,rule,L3,z,3.3925,3.0,1.0,0.523,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
52,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,52,Online_conjL1_syn//b.ta.be25.0.666.wav,ta,ri,ze,be,sil,ni,cho,lu,sil1,ne,sil2,['catch'],[1.4036000000238573],[1.4036000000238573],0.666,no_beat,0.7376000000238573,0.7376000000238573,"[""space""]",be,2,testWhatL3Uns//cat_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,cat,L3,m,0.7469,2.0,1.0,0.3666,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
53,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,53,Online_conjL1_syn//b.ta.be24.666.1554.wav,fo,ni,ro,ta,sil,ri,cho,be,sil1,ne,sil2,['catch'],[2.282299999952329],[2.282299999952329],1.554,no_beat,0.728299999952329,0.728299999952329,"[""space""]",be,2,testWhatL3Uns//dep_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,dep,L3,z,0.3459,4.0,0.0,0.6934,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
54,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,54,Online_conjL1_syn//b.ta.be26.666.1554.wav,cho,lu,la,ta,sil,fo,ro,be,sil1,zu,sil2,['catch'],[2.254699999928448],[2.254699999928448],1.554,no_beat,0.700699999928448,0.700699999928448,"[""space""]",be,2,testWhatL3Uns//time_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,time,L3,z,0.4762,3.0,0.0,0.4525,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
55,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,55,Online_conjL1_syn//b.ta.be27.none.none.wav,pu,ze,lu,ki,sil,ro,fo,ni,sil1,ri,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//r1.s2.0.wav,3.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.217,2.0,1.0,0.5453,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
56,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,56,Online_conjL1_syn//d.ne.ni25.222.1110.wav,ta,ne,ze,be,sil,ni,cho,la,sil1,lu,sil2,['catch'],[1.8807999999522735],[1.8807999999522735],1.11,no_beat,0.7707999999522734,0.7707999999522734,"[""space""]",ni,4,testWhatL3Uns//r2.s1.0.wav,3.0,what,unsyncopated,b,s1,rule,rule,L3,m,0.2752,5.0,0.0,0.456,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
57,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,57,Online_conjL1_syn//d.ne.ni26.none.none.wav,ze,zu,fa,pu,sil,cho,lu,ki,sil1,fo,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//time_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,time,L3,m,0.5749,5.0,1.0,0.7232,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
58,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,58,Online_conjL1_syn//d.ne.ni24.none.none.wav,lu,ro,la,ta,sil,fa,fo,be,sil1,zu,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//r1.s1.0.wav,3.0,what,unsyncopated,a,s1,rule,rule,L3,z,0.519,2.0,1.0,0.6539,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
59,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,59,Online_conjL1_syn//d.ne.ni27.none.none.wav,ta,la,fo,be,sil,zu,cho,ze,sil1,ri,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//dep_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,dep,L3,m,0.319,2.0,1.0,0.3137,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
60,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,60,Online_conjL1_syn//a.pu.ki1.666.1554.wav,ni,fo,fa,pu,sil,zu,lu,ki,sil1,ne,sil2,['catch'],[1.4186000000238437],[1.4186000000238437],0.666,no_beat,0.7526000000238436,0.7526000000238436,"[""space""]",pu,1,testWhatL3Uns//cat_viol.r1.s1.0.wav,3.0,what,unsyncopated,a,s1,no_rule,cat,L3,z,0.3232,4.0,0.0,1.5128,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
61,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,61,Online_conjL1_syn//a.pu.ki0.none.none.wav,ta,la,ni,be,sil,fa,lu,ro,sil1,fo,sil2,['-'],,,none,none,,,,pu,1,testWhatL3Uns//dep_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,dep,L3,z,0.1694,6.0,0.0,0.7251,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
62,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,62,Online_conjL1_syn//a.pu.ki2.none.none.wav,ne,ro,ri,ta,sil,fa,ze,be,sil1,la,sil2,['-'],,,none,none,,,,pu,1,testWhatL3Uns//time_viol.r1.s2.0.wav,3.0,what,unsyncopated,a,s2,no_rule,time,L3,z,0.069,7.0,0.0,0.2957,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
63,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,63,Online_conjL1_syn//a.pu.ki3.0.666.wav,pu,zu,la,ki,sil,fa,cho,ri,sil1,ro,sil2,['catch'],[0.83039999997618],[0.83039999997618],0.0,beat,0.83039999997618,0.83039999997618,"[""space""]",pu,1,testWhatL3Uns//cat_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,cat,L3,m,0.3559,1.0,1.0,1.8531,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
64,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,64,Online_conjL1_syn//b.ta.be4.none.none.wav,pu,la,fo,ki,sil,cho,ze,lu,sil1,ri,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//r1.s2.1.wav,3.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.3354,6.0,1.0,0.3516,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
65,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,65,Online_conjL1_syn//b.ta.be5.none.none.wav,la,ro,cho,pu,sil,fa,ne,ki,sil1,ze,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//r2.s2.1.wav,3.0,what,unsyncopated,b,s2,rule,rule,L3,z,0.63,6.0,1.0,0.4468,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
66,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,66,Online_conjL1_syn//b.ta.be6.none.none.wav,pu,cho,fo,ki,sil,ni,ro,ri,sil1,lu,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//time_viol.r2.s1.0.wav,3.0,what,unsyncopated,b,s1,no_rule,time,L3,z,0.4277,5.0,0.0,0.5674,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
67,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,67,Online_conjL1_syn//b.ta.be7.none.none.wav,fa,ne,lu,pu,sil,zu,fo,ki,sil1,cho,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//dep_viol.r2.s2.0.wav,3.0,what,unsyncopated,b,s2,no_rule,dep,L3,z,0.2018,5.0,0.0,0.5199,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
68,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,68,Online_conjL1_syn//d.ne.ni3.none.none.wav,pu,fo,la,ki,sil,ro,lu,ri,sil1,cho,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//r2.s1.2.wav,3.0,what,unsyncopated,b,s1,rule,rule,L3,m,0.3187,6.0,0.0,1.3742,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
69,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,69,Online_conjL1_syn//d.ne.ni1.222.1110.wav,pu,ne,ri,ki,sil,ni,la,ze,sil1,lu,sil2,['catch'],[2.53060000002381],[2.53060000002381],1.11,no_beat,,1.42060000002381,"[""space""]",ni,4,testWhatL3Uns//r2.s1.1.wav,3.0,what,unsyncopated,b,s1,rule,rule,L3,m,0.5194,6.0,0.0,0.9686,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
70,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,70,Online_conjL1_syn//d.ne.ni2.222.1332.wav,ta,ne,lu,be,sil,ri,ni,cho,sil1,ze,sil2,['catch'],[2.2643000000715574],[2.2643000000715574],1.332,no_beat,0.9323000000715572,0.9323000000715572,"[""space""]",ni,4,testWhatL3Uns//r1.s1.1.wav,3.0,what,unsyncopated,a,s1,rule,rule,L3,z,0.2518,6.0,1.0,0.2848,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
71,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,71,Online_conjL1_syn//d.ne.ni0.none.none.wav,lu,ze,zu,pu,sil,ro,ri,ki,sil1,la,sil2,['-'],,,none,none,,,,ni,4,testWhatL3Uns//r2.s2.0.wav,3.0,what,unsyncopated,b,s2,rule,rule,L3,z,0.2727,7.0,1.0,1.0357,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
72,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,72,Online_conjL1_syn//d.ne.ni31.0.1110.wav,ne,zu,fa,pu,sil,ni,lu,ki,sil1,ro,sil2,['catch'],[2.1097000000477237],[2.1097000000477237],1.11,no_beat,0.9997000000477236,0.9997000000477236,"[""space""]",ni,4,testWhenL4Uns//r1.s1.0.wav,4.0,when,unsyncopated,a,s1,rule,rule,L4,z,1.9852,3.0,1.0,0.7049,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
73,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,73,Online_conjL1_syn//d.ne.ni29.0.444.wav,ne,fa,ni,ta,sil,ri,zu,be,sil1,lu,sil2,['miss'],,,0.444,no_beat,,,,ni,4,testWhenL4Uns//r2.s2.2.wav,4.0,when,unsyncopated,b,s2,rule,rule,L4,z,3.8479,3.0,1.0,0.3173,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
74,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,74,Online_conjL1_syn//d.ne.ni30.222.1110.wav,fa,ne,lu,ta,sil,ni,ri,be,sil1,ze,sil2,['catch'],[1.8068999999760536],[1.8068999999760536],1.11,no_beat,0.6968999999760535,0.6968999999760535,"[""space""]",ni,4,testWhenL4Uns//dep_viol.r2.s2.0.wav,4.0,when,unsyncopated,b,s2,no_rule,dep,L4,z,1.3184,3.0,1.0,0.7019,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
75,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,75,Online_conjL1_syn//d.ne.ni28.none.none.wav,ta,lu,zu,be,sil,fa,la,ro,sil1,ri,sil2,['-'],,,none,none,,,,ni,4,testWhenL4Uns//dep_viol.r1.s1.0.wav,4.0,when,unsyncopated,a,s1,no_rule,dep,L4,m,0.354,4.0,0.0,1.0845,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
76,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,76,Online_conjL1_syn//c.ro.fo9.1554.1110.wav,pu,ni,lu,ki,sil,fo,fa,ro,sil1,ne,sil2,['catch'],[1.9493000000716165],[1.9493000000716165],1.11,no_beat,0.8393000000716164,0.8393000000716164,"[""space""]",fo,3,testWhenL4Uns//cat_viol.r1.s1.0.wav,4.0,when,unsyncopated,a,s1,no_rule,cat,L4,z,1.2887,3.0,1.0,1.0031,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
77,2024-02-19_10h36.26.480,Unsyncopated_study2,s116,21.0,feminino,right,España,Castellano,Upper secondary,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,77,Online_conjL1_syn//c.ro.fo10.222.444.wav,zu,ro,fo,ta,sil,ni,cho,be,sil1,ze,sil2,['miss'],,,0.444,no_beat,,,,fo,3,testWhenL4Uns//r2.s2.1.wav,4.0,when,unsyncopated,b,s2,rule,rule,L4,z,1.4515,4.0,1.0,0.9695,5.0,2.0,castellano,0.0,catalán,0.0,ingles,5.0,frances,9.0,italiano,19.0,4.0,4.0,yes,yes,yes,flauta,8,piano,8,,,62.0,yes
