Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
156,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,28,Online_conjL3_syn//d.ji.li11.1332.0.wav,li,gu,do,chu,sil,le,ji,mo,sil1,je,sil2,"['false alarm', 'catch']","[0.833199999809267, 2.200099999904751]",[2.200099999904751],1.332,no_beat,0.8680999999047507,0.8680999999047507,"[""space"",""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
157,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,29,Online_conjL3_syn//d.ji.li10.1554.444.wav,chu,je,li,mo,sil,do,fu,ji,sil1,ko,sil2,"['false alarm', 'catch']","[0.021599999904765355, 1.9052999997140887]",[1.9052999997140887],1.554,no_beat,0.3512999997140886,0.3512999997140886,"[""space"",""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
158,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,30,Online_conjL3_syn//d.ji.li9.none.none.wav,ka,le,do,ñe,sil,fu,ko,sa,sil1,je,sil2,['false alarm'],[1.286800000190624],[1.286800000190624],none,none,,,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
159,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,31,Online_conjL3_syn//d.ji.li8.444.0.wav,li,fu,ji,ñe,sil,ko,je,sa,sil1,gu,sil2,['catch'],[0.5045000000000073],[0.5045000000000073],0.444,no_beat,0.0605000000000072,0.0605000000000072,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
160,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,32,Online_conjL3_syn//a.chu.mo13.0.666.wav,chu,ji,fu,mo,sil,je,li,do,sil1,ka,sil2,['catch'],[1.1324999999999363],[1.1324999999999363],0.666,no_beat,0.4664999999999363,0.4664999999999363,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
161,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,33,Online_conjL3_syn//a.chu.mo12.none.none.wav,ñe,je,do,sa,sil,ka,le,ji,sil1,ga,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
162,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,34,Online_conjL3_syn//a.chu.mo14.0.666.wav,chu,ka,li,mo,sil,ga,je,ji,sil1,do,sil2,['catch'],[1.0954000000954238],[1.0954000000954238],0.666,no_beat,0.4294000000954238,0.4294000000954238,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
163,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,35,Online_conjL3_syn//a.chu.mo15.0.666.wav,chu,le,gu,mo,sil,do,li,ka,sil1,ji,sil2,['catch'],[1.2066999998091887],[1.2066999998091887],0.666,no_beat,0.5406999998091887,0.5406999998091887,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
164,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,36,Online_conjL3_syn//b.ñe.sa29.666.1554.wav,je,do,ga,ñe,sil,li,ka,sa,sil1,gu,sil2,['miss'],,,0.666,no_beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
165,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,37,Online_conjL3_syn//b.ñe.sa30.none.none.wav,chu,ka,ji,mo,sil,je,gu,do,sil1,li,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
166,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,38,Online_conjL3_syn//b.ñe.sa31.none.none.wav,chu,fu,gu,mo,sil,le,ji,di,sil1,ka,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
167,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,39,Online_conjL3_syn//b.ñe.sa28.none.none.wav,chu,ji,ga,mo,sil,fu,ka,di,sil1,gu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
168,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,40,Online_conjL3_syn//b.ñe.sa23.none.none.wav,ka,le,di,chu,sil,je,gu,mo,sil1,ji,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
169,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,41,Online_conjL3_syn//b.ñe.sa22.none.none.wav,chu,di,li,mo,sil,le,fu,gu,sil1,je,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
170,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,42,Online_conjL3_syn//b.ñe.sa20.666.1554.wav,le,di,ka,ñe,sil,li,je,sa,sil1,ko,sil2,['catch'],[1.5253000001907822],[1.5253000001907822],0.666,no_beat,0.8593000001907821,0.8593000001907821,"[""space""]",ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
171,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,43,Online_conjL3_syn//b.ñe.sa21.666.1554.wav,le,di,gu,ñe,sil,ga,je,sa,sil1,li,sil2,['miss'],,,0.666,no_beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
172,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,44,Online_conjL3_syn//d.ji.li27.none.none.wav,chu,je,ga,mo,sil,gu,do,le,sil1,ka,sil2,['false alarm'],[0.7872999997139232],[0.7872999997139232],none,none,,,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
173,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,45,Online_conjL3_syn//d.ji.li24.222.1110.wav,ñe,ji,ga,sa,sil,li,fu,ka,sil1,di,sil2,['catch'],[0.722299999714096],[0.722299999714096],0.222,no_beat,0.500299999714096,0.500299999714096,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
174,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,46,Online_conjL3_syn//d.ji.li26.1554.222.wav,ñe,li,je,sa,sil,fu,ga,ji,sil1,ka,sil2,['catch'],[2.1542000002859822],[2.1542000002859822],1.554,no_beat,0.6002000002859822,0.6002000002859822,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
175,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,47,Online_conjL3_syn//d.ji.li25.none.none.wav,le,fu,ka,chu,sil,ga,je,mo,sil1,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
176,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,48,Online_conjL3_syn//b.ñe.sa26.none.none.wav,chu,ko,ji,mo,sil,ka,li,do,sil1,gu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
177,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,49,Online_conjL3_syn//b.ñe.sa27.none.none.wav,ka,gu,je,chu,sil,ko,di,mo,sil1,li,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
178,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,50,Online_conjL3_syn//b.ñe.sa24.none.none.wav,ga,di,le,chu,sil,li,ka,mo,sil1,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
179,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,51,Online_conjL3_syn//b.ñe.sa25.0.666.wav,ñe,je,li,sa,sil,fu,le,ko,sil1,ji,sil2,['miss'],,,0.0,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
180,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,52,Online_conjL3_syn//c.gu.je14.none.none.wav,ka,ko,ga,chu,sil,fu,do,mo,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
181,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,53,Online_conjL3_syn//c.gu.je15.1554.444.wav,ñe,le,je,sa,sil,fu,do,gu,sil1,ga,sil2,['catch'],[2.038100000381519],[2.038100000381519],1.554,no_beat,0.4841000003815188,0.4841000003815188,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
182,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,54,Online_conjL3_syn//c.gu.je12.none.none.wav,ka,ji,li,ñe,sil,do,ga,sa,sil1,fu,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
183,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,55,Online_conjL3_syn//c.gu.je13.none.none.wav,chu,le,ka,mo,sil,fu,ko,do,sil1,ji,sil2,['false alarm'],[1.8054999999999382],[1.8054999999999382],none,none,,,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
184,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,56,Online_conjL3_syn//c.gu.je4.none.none.wav,ñe,ga,do,sa,sil,ji,ka,fu,sil1,li,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
185,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,57,Online_conjL3_syn//c.gu.je5.1332.222.wav,li,je,ko,ñe,sil,di,gu,sa,sil1,do,sil2,['catch'],[1.5555000000001655],[1.5555000000001655],1.332,no_beat,0.2235000000001654,0.2235000000001654,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
186,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,58,Online_conjL3_syn//c.gu.je6.none.none.wav,ñe,di,ka,sa,sil,le,ko,do,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
187,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,59,Online_conjL3_syn//c.gu.je7.222.444.wav,ko,gu,je,ñe,sil,ji,fu,sa,sil1,ka,sil2,['catch'],[0.6556999998092579],[0.6556999998092579],0.222,no_beat,0.4336999998092579,0.4336999998092579,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
188,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,60,Online_conjL3_syn//c.gu.je22.1554.444.wav,ñe,li,je,sa,sil,ji,ka,gu,sil1,di,sil2,['catch'],[2.0644999999999527],[2.0644999999999527],1.554,no_beat,0.5104999999999527,0.5104999999999527,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
189,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,61,Online_conjL3_syn//c.gu.je21.none.none.wav,fu,ko,le,ñe,sil,li,do,sa,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
190,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,62,Online_conjL3_syn//c.gu.je20.1554.1110.wav,ñe,fu,di,sa,sil,je,ka,gu,sil1,le,sil2,['catch'],[1.9928999996184302],[1.9928999996184302],1.554,no_beat,0.4388999996184302,0.4388999996184302,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
191,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,63,Online_conjL3_syn//c.gu.je23.222.444.wav,li,gu,je,ñe,sil,ko,ga,sa,sil1,le,sil2,['miss'],,,0.222,no_beat,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
192,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,64,Online_conjL3_syn//d.ji.li28.none.none.wav,fu,ka,ga,ñe,sil,di,gu,sa,sil1,je,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
193,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,65,Online_conjL3_syn//d.ji.li30.none.none.wav,ñe,je,fu,sa,sil,ga,do,le,sil1,di,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
194,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,66,Online_conjL3_syn//d.ji.li31.0.222.wav,ji,li,ko,chu,sil,do,ga,mo,sil1,je,sil2,['catch'],[1.2547000002862205],[1.2547000002862205],0.0,beat,,1.2547000002862203,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
195,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,67,Online_conjL3_syn//d.ji.li29.none.none.wav,ka,gu,di,ñe,sil,ko,ga,sa,sil1,le,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
196,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,68,Online_conjL3_syn//b.ñe.sa6.none.none.wav,le,ka,ko,chu,sil,do,li,mo,sil1,gu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
197,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,69,Online_conjL3_syn//b.ñe.sa7.666.1554.wav,ji,je,ko,ñe,sil,gu,ga,sa,sil1,do,sil2,['miss'],,,0.666,no_beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
198,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,70,Online_conjL3_syn//b.ñe.sa4.666.1554.wav,li,di,ka,ñe,sil,do,gu,sa,sil1,ji,sil2,['miss'],,,0.666,no_beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
199,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,71,Online_conjL3_syn//b.ñe.sa5.none.none.wav,le,fu,do,chu,sil,li,ga,mo,sil1,ka,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
200,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,72,Online_conjL3_syn//d.ji.li12.none.none.wav,gu,ko,le,chu,sil,do,ga,mo,sil1,fu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
201,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,73,Online_conjL3_syn//d.ji.li14.444.1332.wav,chu,gu,ji,mo,sil,do,li,fu,sil1,le,sil2,['catch'],[1.089699999809227],[1.089699999809227],0.444,no_beat,0.645699999809227,0.645699999809227,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
